PKEY,GRASS_SPP,Interval1,Interval2,Interval3,Interval4,Interval5,Interval6,Interval7,Interval8,Interval9,Interval10,DURMETH
BBSMB:121:Stop2:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:04:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:07:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:08:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:09:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:10:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:11:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:12:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:13:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:97:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:98:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop2:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:04:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:07:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:08:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:09:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:11:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:12:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:97:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:98:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop20:99:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:01:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:04:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:06:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:07:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:08:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:09:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:11:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:12:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:13:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:97:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop21:99:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:01:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:04:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:06:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:07:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:08:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:09:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:10:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:11:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:12:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:13:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:97:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop22:99:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:00:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:04:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:07:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:08:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:09:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:12:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:97:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop23:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:00:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:01:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:04:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:06:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:07:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:08:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:09:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:11:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:12:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:97:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:98:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop24:99:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:01:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:03:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:04:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:06:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:08:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:10:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:12:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:98:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop25:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:00:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:03:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:04:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:07:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:08:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:09:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:10:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:11:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:12:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:13:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:97:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:98:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop26:99:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:03:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:06:1,CCSP,6,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:07:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:08:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:09:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:11:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:12:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:13:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:97:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:98:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop27:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:01:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:04:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:07:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:08:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:97:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop28:99:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop29:00:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop29:01:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop29:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop29:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop29:10:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop29:12:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop29:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop29:97:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:02:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:03:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:04:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:06:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:07:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:08:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:11:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:12:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:13:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:97:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:98:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop3:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:04:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:07:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:08:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:09:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:11:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop30:97:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:00:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:03:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:04:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:06:1,CCSP,5,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:07:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:08:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:11:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:12:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:13:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:97:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:98:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop31:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:01:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:03:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:04:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:06:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:07:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:08:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:09:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:10:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:11:1,CCSP,6,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:12:1,CCSP,5,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:13:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:97:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop32:99:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:01:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:02:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:03:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:06:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:08:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:09:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:11:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:12:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:98:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop33:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:03:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:04:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:07:1,CCSP,5,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:08:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:09:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:10:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:11:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:13:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:98:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop34:99:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:00:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:01:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:02:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:03:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:04:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:06:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:07:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:08:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:11:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:12:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:98:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop35:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:00:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:03:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:04:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:07:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:08:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:09:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:11:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:13:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:97:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:98:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop36:99:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:01:1,CCSP,6,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:03:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:04:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:07:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:08:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:09:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:10:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:11:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:12:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:13:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:97:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:98:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop37:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:00:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:03:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:04:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:07:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:08:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:09:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:10:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:11:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:12:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:97:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:98:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop38:99:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:03:1,CCSP,3,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:06:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:07:1,CCSP,4,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:08:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:10:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:11:1,CCSP,2,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:13:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:14:1,CCSP,0,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop39:97:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop4:00:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop4:01:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
BBSMB:121:Stop4:02:1,CCSP,1,0,0,0,0,0,0,0,0,0,D
