PKEY,GRASS_SPP,Interval1,Interval2,Interval3,Interval4,Interval5,Interval6,Interval7,Interval8,Interval9,Interval10,DURMETH
PHDHEN:418:48:2010_6_28_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:419:3N:2009_6_15_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:421:2N:2009_6_15_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:421:35:2010_6_28_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:422:1N:2009_6_15_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:422:3N:2009_6_15_Survey1,GRSP,3,0,0,0,0,0,0,0,0,0,B
PHDHEN:423:3N:2009_6_15_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:423:70:2010_6_28_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:425:1N:2009_6_15_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:426:1N:2009_6_15_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:426:2N:2009_6_15_Survey1,GRSP,3,0,0,0,0,0,0,0,0,0,B
PHDHEN:426:3N:2009_6_15_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:427:1N:2009_6_15_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:427:2N:2009_6_15_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:444:1N:2009_6_16_Survey2,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:68:001:2010_6_21_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:708:GNPL1-L8A:2009_6_13_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:708:GNPL8:2010_5_26_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:709:GNPL2-L1A:2009_6_13_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:709:GNPL2-L2:2009_6_13_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:709:GNPL2-L3:2009_6_13_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:85:079:2009_6_13_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:85:079:2010_6_6_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:86:082:2010_3_7_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:880:6:2010_6_21_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:90:048:2010_6_21_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:90:47A:2010_6_21_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:91:043A:2009_6_19_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:91:043A:2010_6_21_Survey1,GRSP,3,0,0,0,0,0,0,0,0,0,B
PHDHEN:91:044:2010_6_21_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:91:045A:2010_6_21_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:97:020:2010_6_20_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:P:91:2010_6_28_Survey1,GRSP,2,0,0,0,0,0,0,0,0,0,B
PHDHEN:P:GNPL16:2010_5_26_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:P:GNPL17:2010_5_26_Survey1,GRSP,1,0,0,0,0,0,0,0,0,0,B
PHDHEN:P:GNPL8:2010_5_26_Survey2,GRSP,1,0,0,0,0,0,0,0,0,0,B
SOD:15:18:2008_6_15_4,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:15:19:2008_6_15_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:17:30:2008_6_5_6,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:17:33:2008_6_5_7,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:22:6:2008_6_25_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:25:27:2008_6_19_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:26:18:2008_6_13_6,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:41:2:2008_5_31_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:43:5:2008_5_29_6,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:44:14:2008_6_18_5,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:45:28:2008_6_17_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:46:4:2008_6_20_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:46:5:2008_6_20_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:46:6:2008_6_20_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:47:16:2008_7_2_5,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:53:24:2008_6_20_5,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:54:9:2008_6_16_6,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:55:12:2008_6_19_7,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:55:3:2008_6_19_6,GRSP,2,0,0,0,0,0,0,0,0,0,FF
SOD:55:4:2008_6_19_6,GRSP,2,0,0,0,0,0,0,0,0,0,FF
SOD:ARE-02:081:2009_6_3_6,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:ARE-09:085:2009_6_19_5,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:ARE-09:087:2009_6_19_5,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:ARE-10:116:2009_6_19_6,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:AUV-01:048:2009_6_3_6,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:AUV-08:045:2009_6_29_6,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:BAT-04:108:2009_5_28_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:BAT-12:007:2009_6_13_6,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:BAT-16:002:2009_6_26_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:BAT-16:003:2009_6_26_5,GRSP,1,1,0,0,0,0,0,0,0,0,FF
SOD:BAT-16:004:2009_6_26_6,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:BAT-16:010:2009_6_26_6,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:BAT-16:011:2009_6_26_7,GRSP,1,1,0,0,0,0,0,0,0,0,FF
SOD:BEA-02:131:2009_5_27_8,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:BEA-03:070:2009_5_28_6,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:BEA-05:089:2009_5_28_6,GRSP,1,0,1,0,0,0,0,0,0,0,FF
SOD:DIX-01:061:2009_6_11_7,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:DIX-02:066:2009_6_11_6,GRSP,1,0,1,0,0,0,0,0,0,0,FF
SOD:DIX-03:028:2009_6_12_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:DIX-05:040:2009_6_13_8,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-01:024:2009_6_15_6,GRSP,2,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-01:026:2009_6_15_6,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:GNP-01:031:2009_6_15_5,GRSP,1,1,0,0,0,0,0,0,0,0,FF
SOD:GNP-01:032:2009_6_15_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-02:034:2009_6_15_8,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:GNP-02:036:2009_6_15_7,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:GNP-03:048:2009_6_15_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-03:049:2009_6_15_5,GRSP,0,1,1,0,0,0,0,0,0,0,FF
SOD:GNP-03:051:2009_6_15_6,GRSP,2,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-03:053:2009_6_15_6,GRSP,2,0,1,0,0,0,0,0,0,0,FF
SOD:GNP-03:054:2009_6_15_7,GRSP,0,1,1,0,0,0,0,0,0,0,FF
SOD:GNP-03:055:2009_6_15_6,GRSP,1,2,0,0,0,0,0,0,0,0,FF
SOD:GNP-03:056:2009_6_15_6,GRSP,0,0,2,0,0,0,0,0,0,0,FF
SOD:GNP-03:071:2009_6_15_8,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:GNP-03:072:2009_6_15_7,GRSP,2,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-03:073:2009_6_15_7,GRSP,2,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-04:045:2009_6_15_8,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-04:047:2009_6_15_8,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:GNP-04:061:2009_6_15_7,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:GNP-04:063:2009_6_15_6,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-04:068:2009_6_15_5,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:GNP-05:077:2009_6_16_7,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-05:079:2009_6_16_7,GRSP,0,2,0,0,0,0,0,0,0,0,FF
SOD:GNP-05:084:2009_6_16_6,GRSP,2,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-06:004:2009_6_16_6,GRSP,0,1,1,0,0,0,0,0,0,0,FF
SOD:GNP-06:006:2009_6_16_6,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-06:021:2009_6_16_6,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:GNP-07:040:2009_6_16_6,GRSP,1,1,0,0,0,0,0,0,0,0,FF
SOD:GNP-07:041:2009_6_16_6,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-07:057:2009_6_16_7,GRSP,0,2,0,0,0,0,0,0,0,0,FF
SOD:GNP-07:058:2009_6_16_7,GRSP,3,1,0,0,0,0,0,0,0,0,FF
SOD:GNP-07:059:2009_6_16_7,GRSP,3,0,0,0,0,0,0,0,0,0,FF
SOD:GNP-08:075:2009_6_16_6,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:GNP-08:080:2009_6_16_8,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:GNP-08:089:2009_6_16_6,GRSP,0,1,1,0,0,0,0,0,0,0,FF
SOD:MAN-01:006:2009_6_17_7,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:MAN-01:012:2009_6_17_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:MAN-02:015:2009_6_17_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:MAN-05:043:2009_6_24_6,GRSP,1,1,0,0,0,0,0,0,0,0,FF
SOD:MAN-08:040:2009_6_24_6,GRSP,0,0,1,0,0,0,0,0,0,0,FF
SOD:MAN-08:041:2009_6_24_6,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:MAN-08:045:2009_6_24_7,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:MAN-08:052:2009_6_24_8,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:MAN-08:098:2009_6_24_7,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:MAN-12:080:2009_6_26_5,GRSP,1,0,0,0,0,0,0,0,0,0,FF
SOD:MAN-12:083:2009_6_26_6,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SOD:NAS-05:013:2009_6_11_6,GRSP,2,0,0,0,0,0,0,0,0,0,FF
SOD:NAS-10:035:2009_6_29_5,GRSP,0,1,0,0,0,0,0,0,0,0,FF
SUFFIELD:564:145:2000_6_3_6_15,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:150:2000_6_3_6_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:160:2000_6_3_5_31,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:170:2000_6_3_5_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:170:2004_6_1_6_59,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:175:2004_6_1_7_13,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:175:2005_6_1_7_3,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:180:2000_6_3_7_50,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:180:2001_6_7_7_33,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:180:2004_6_1_7_27,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:180:2005_6_1_7_17,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:185:2000_6_3_7_36,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:185:2003_5_30_7_42,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:185:2004_6_1_7_40,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:185:2005_6_1_7_29,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:190:2000_6_3_7_20,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:190:2001_6_7_8_3,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:190:2003_5_30_7_56,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:190:2004_6_1_7_52,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:190:2005_6_1_7_41,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:195:2000_6_3_7_4,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:195:2003_5_30_8_9,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:195:2004_6_1_8_4,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:195:2005_6_1_7_53,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:200:2000_6_3_6_49,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:200:2001_6_7_8_28,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:200:2003_5_30_8_22,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:200:2004_6_1_8_15,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:205:1995_6_4_5_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:215:1995_6_4_5_53,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:220:1995_6_4_6_9,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:225:1995_6_4_6_30,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:230:1995_6_4_6_45,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:564:235:1995_6_4_7_6,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:125:2000_5_31_7_7,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:170:2001_6_7_6_16,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:175:2000_6_3_5_0,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:175:2001_6_7_6_2,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:175:2003_5_30_6_14,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:175:2004_6_1_6_9,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:175:2005_6_1_6_6,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:180:2000_6_3_5_15,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:180:2001_6_7_5_49,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:180:2003_5_30_6_2,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:180:2004_6_1_5_56,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:180:2005_6_1_5_52,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:185:2000_6_3_5_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:185:2001_6_7_5_35,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:185:2003_5_30_5_50,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:185:2004_6_1_5_45,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:190:2004_6_1_5_34,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:190:2005_6_1_5_27,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:195:2005_6_1_5_16,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:200:2000_6_3_6_20,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:200:2003_5_30_5_14,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:200:2005_6_1_5_4,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:205:1994_6_1_6_30,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:220:1994_6_1_7_34,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:225:1994_6_1_7_52,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:230:1994_6_1_8_11,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:565:245:1994_6_1_9_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:130:2003_6_7_5_18,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:155:2003_6_7_6_23,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:165:2001_6_8_7_2,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:170:2001_6_8_7_15,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:175:2003_6_7_7_17,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:180:2001_6_8_7_42,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:180:2002_6_13_7_40,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:180:2003_6_7_7_30,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:185:2001_6_8_7_58,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:185:2003_6_7_7_43,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:205:1995_6_4_7_50,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:210:1995_6_4_7_33,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:210:2016_6_5_8_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:215:2016_6_5_8_17,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:220:1995_6_4_6_56,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:220:2016_6_5_8_3,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:225:1995_6_4_6_35,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:230:1995_6_4_6_18,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:230:2016_6_5_7_36,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:235:1995_6_4_6_2,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:566:235:2016_6_5_7_23,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:125:2000_5_31_6_7,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:125:2005_6_10_7_54,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:130:2004_6_3_8_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:130:2005_6_10_7_42,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:135:2000_5_31_5_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:135:2004_6_3_7_44,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:135:2005_6_10_7_30,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:140:2003_5_31_7_45,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:140:2004_6_3_7_31,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:140:2005_6_10_7_19,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:145:2003_5_31_7_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:145:2005_6_10_7_6,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:150:2003_5_31_7_18,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:155:2001_6_3_7_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:160:2003_5_31_6_48,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:160:2005_6_10_6_31,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:170:2003_5_31_6_22,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:170:2005_6_10_6_7,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:175:2005_6_10_5_55,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:180:2004_6_3_5_51,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:185:2003_5_31_5_42,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:185:2004_6_3_5_39,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:185:2005_6_10_5_31,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:190:2003_5_31_5_30,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:190:2004_6_3_5_28,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:195:2001_6_3_5_19,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:195:2003_5_31_5_17,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:195:2004_6_3_5_17,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:195:2005_6_10_5_8,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:200:2001_6_3_5_7,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:200:2003_5_31_5_5,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:200:2004_6_3_5_6,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:200:2005_6_10_4_57,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:205:1994_6_3_5_24,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:205:2016_6_5_4_45,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:210:1994_6_3_5_54,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:210:2016_6_5_4_56,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:215:1994_6_3_6_7,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:215:2016_6_5_5_10,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:220:1994_6_3_6_22,GRSP,4,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:220:2016_6_5_5_24,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:225:1994_6_3_6_36,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:225:2016_6_5_5_40,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:230:1994_6_3_6_49,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:230:2016_6_5_5_54,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:235:1994_6_3_7_2,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:235:2016_6_5_6_14,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:567:240:2016_6_5_6_35,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:125:2003_5_31_4_51,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:125:2004_6_3_4_51,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:130:2000_5_31_6_39,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:130:2003_5_31_5_5,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:135:2005_6_10_5_18,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:140:2005_6_10_5_31,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:145:2003_5_31_5_45,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:145:2004_6_3_5_42,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:145:2005_6_10_5_46,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:150:2003_5_31_6_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:150:2004_6_3_5_57,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:150:2005_6_10_5_59,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:155:2004_6_3_6_13,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:165:2004_6_3_6_41,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:165:2005_6_10_0_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:170:2001_6_3_7_8,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:170:2002_6_1_7_4,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:170:2004_6_3_6_54,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:170:2005_6_10_6_53,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:175:2004_6_3_7_7,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:175:2005_6_10_7_5,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:180:2004_6_3_7_20,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:185:2001_6_3_7_52,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:185:2002_6_1_7_48,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:185:2004_6_3_7_33,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:568:185:2005_6_10_7_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
