PKEY,GRASS_SPP,Interval1,Interval2,Interval3,Interval4,Interval5,Interval6,Interval7,Interval8,Interval9,Interval10,DURMETH
BBSSK:12:Stop27:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop28:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop29:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop29:06:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop30:06:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop31:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop32:06:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop33:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop33:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop34:04:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop36:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop36:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop37:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop38:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop39:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop40:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop40:05:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop41:06:1,VESP,3,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop42:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop42:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop43:04:1,VESP,3,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop44:04:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop45:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop46:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop47:04:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop47:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop48:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop48:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop49:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop49:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop50:06:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop7:04:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop8:04:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:12:Stop8:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop1:05:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop1:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop1:08:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop1:09:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop1:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop11:08:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop11:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop13:07:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop13:08:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop14:07:1,VESP,3,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop14:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop14:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop15:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop15:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop15:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop15:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop16:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop16:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop18:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop18:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop19:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop19:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop19:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop2:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop2:08:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop2:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop20:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop20:06:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop20:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop21:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop21:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop21:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop21:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop22:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop22:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop22:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop22:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop22:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop23:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop23:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop23:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop24:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop24:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop25:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop25:08:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop25:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop25:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop26:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop26:06:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop26:12:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop27:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop27:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop28:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop28:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop29:06:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop29:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop29:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop3:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop3:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop3:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop3:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop30:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop30:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop30:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop31:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop31:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop31:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop32:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop32:08:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop32:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop33:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop33:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop34:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop34:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop34:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop35:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop35:06:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop36:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop36:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop37:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop37:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop37:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop38:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop38:12:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop39:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop39:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop39:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop4:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop4:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop4:08:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop40:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop40:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop40:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop40:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop41:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop41:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop41:12:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop42:06:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop42:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop43:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop43:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop43:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop43:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop43:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop43:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop44:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop45:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop45:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop45:08:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop46:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop46:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop46:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop46:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop47:05:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop47:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop48:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop48:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop49:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop49:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop49:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop5:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop5:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop50:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop50:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop6:06:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop6:07:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop6:08:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop8:07:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop8:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop9:05:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop9:08:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:120:Stop9:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop1:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop10:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop11:13:1,VESP,4,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop11:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop12:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop12:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop13:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop14:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop14:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop15:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop16:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop17:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop18:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop2:13:1,VESP,4,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop2:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop23:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop24:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop26:13:1,VESP,4,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop27:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop28:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop29:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop3:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop3:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop30:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop30:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop31:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop33:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop34:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop35:13:1,VESP,4,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop36:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop36:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop37:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop37:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop4:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop41:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop42:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop43:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop46:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop46:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop47:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop5:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop6:13:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop6:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop7:13:1,VESP,4,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop7:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop8:13:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:121:Stop8:14:1,VESP,0,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop1:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop1:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop1:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop1:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop10:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop10:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop10:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop11:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop11:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop11:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop12:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop12:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop12:12:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop13:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop13:12:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop14:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop15:09:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop15:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop15:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop15:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop16:09:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop16:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop16:11:1,VESP,4,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop16:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop17:09:1,VESP,3,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop17:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop17:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop18:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop18:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop18:12:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop2:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop2:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop2:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop20:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop21:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop22:09:1,VESP,3,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop22:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop22:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop22:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop23:09:1,VESP,3,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop23:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop23:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop23:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop24:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop24:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop24:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop24:12:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop25:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop25:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop25:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop26:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop26:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop26:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop27:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop27:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop28:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop28:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop28:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop29:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop29:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop29:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop3:09:1,VESP,3,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop3:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop3:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop3:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop30:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop31:09:1,VESP,3,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop31:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop32:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop32:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop33:09:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop33:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop33:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop33:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop34:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop34:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop35:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop36:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop36:10:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop37:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop38:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop38:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop39:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop39:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop4:09:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop4:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop4:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop4:12:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop40:09:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop40:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop40:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop40:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop41:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop41:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop41:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop41:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop43:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop43:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop45:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop46:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop46:11:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop46:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop47:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop47:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop47:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop48:09:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop48:11:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop48:12:1,VESP,1,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop49:09:1,VESP,2,0,0,0,0,0,0,0,0,0,D
BBSSK:122:Stop49:10:1,VESP,1,0,0,0,0,0,0,0,0,0,D
